id;contact_id;name;interest;deletedAt;user_id;plan_stage_id;stage_order;not_company
3470;3683;"BNP Paribas Cardif S";2;NULL;712;NULL;NULL;0
3471;NULL;"Wom Chile";2;NULL;712;NULL;NULL;0
3472;693;HUMANITAS;2;NULL;294;1;7;0
3473;3687;"COCA COLA CHILE";2;NULL;294;1;8;0
3474;NULL;"Isapre Cruz Blanca";3;NULL;712;NULL;NULL;0
3475;NULL;"Alto interes sin contacto";1;NULL;742;NULL;NULL;0
3476;NULL;"Medio interes sin contacto";2;NULL;742;NULL;NULL;0
3477;NULL;"Bajo interes sin contacto";3;NULL;742;NULL;NULL;0
3478;NULL;"Alto interes con contacto personal fuerte";1;NULL;742;NULL;NULL;0
3480;NULL;"Alto interes con todos los contactos";1;NULL;742;NULL;NULL;0
3481;NULL;"Medio interes con mas de un contacto";2;NULL;742;NULL;NULL;0
3483;NULL;"bajo interes con 2 fuertes";3;NULL;742;NULL;NULL;0
3484;NULL;"Contacto sin empresa personal fuerte";NULL;NULL;742;NULL;NULL;1
3485;NULL;"Contacto sin empresa personal fuerte";NULL;NULL;742;NULL;NULL;1
3486;NULL;"Pedro Perez";NULL;NULL;129;NULL;NULL;1
3487;NULL;"contacto sin redes";NULL;NULL;744;NULL;NULL;1
3488;NULL;"SALAZAR ISRAEL";1;NULL;650;NULL;NULL;0
3490;NULL;UBINN;1;NULL;267;NULL;NULL;0
3491;NULL;"Amazon Chile";1;NULL;267;NULL;NULL;0
3492;NULL;"Banco bice";1;NULL;505;NULL;NULL;0
3493;NULL;"Banco Santander";1;NULL;505;NULL;NULL;0
3496;NULL;WALLMART;1;NULL;505;NULL;NULL;0
3497;NULL;Paris;1;NULL;505;NULL;NULL;0
3498;NULL;"Grupo Sura";1;NULL;505;NULL;NULL;0
3499;NULL;"Nielsen Chile";1;NULL;505;NULL;NULL;0
3501;NULL;"Sodimac Corporativo";1;NULL;505;NULL;NULL;0
3502;NULL;"Banco Scotiabank";1;NULL;505;NULL;NULL;0
3503;NULL;Latam;1;NULL;387;NULL;NULL;0
3504;NULL;CCU;1;NULL;760;NULL;NULL;0
3505;NULL;"Confuturo S.A.";1;NULL;416;NULL;NULL;0
3506;NULL;"Head Hunter Excellentum";1;NULL;367;NULL;NULL;0
3507;NULL;"Head Hunter Correa Concha";1;NULL;367;NULL;NULL;0
3508;NULL;"Banco del Estado de Chile";1;NULL;713;NULL;NULL;0
3509;NULL;"NVM GESTION TALENTOS";2;NULL;294;NULL;NULL;0
3510;NULL;LabLab;1;NULL;627;NULL;NULL;0
3511;NULL;javier;NULL;NULL;627;NULL;NULL;1
3512;NULL;javier;NULL;NULL;627;NULL;NULL;1
3513;NULL;"prueba persona natural";NULL;NULL;129;NULL;NULL;1
3514;NULL;"Personal débil";NULL;NULL;129;NULL;NULL;1
3515;NULL;"prueba persona natural";NULL;NULL;129;NULL;NULL;1
3516;NULL;"sin empresa";NULL;NULL;129;NULL;NULL;1
3517;NULL;"Sacyr Chile";1;NULL;501;NULL;NULL;0
3518;NULL;"Banco Itau";1;NULL;505;NULL;NULL;0
3519;NULL;"OBE Chile";2;NULL;501;NULL;NULL;0
3520;NULL;Veolia;2;NULL;501;NULL;NULL;0
3521;NULL;"Banco HSBC";2;NULL;505;NULL;NULL;0
3522;NULL;"Wom Chile";1;NULL;505;NULL;NULL;0
3523;NULL;"CAJA COMPENSACION LOS HEROES";1;NULL;505;NULL;NULL;0
3524;NULL;"Principal Group";1;NULL;505;NULL;NULL;0
3525;NULL;"SURA Seguros";0;NULL;505;NULL;NULL;0
3526;NULL;"Mapfre Compania De Seguros Generales De Chile S A";1;NULL;505;NULL;NULL;0
3528;NULL;"Caja de Compensacion 18 de Septiembre";1;NULL;505;NULL;NULL;0
3531;NULL;"Sodexho Chile";1;NULL;655;NULL;NULL;0
3532;NULL;"UNILEVER CHILE";1;NULL;655;NULL;NULL;0
3533;NULL;"Ripley Retail";1;NULL;655;NULL;NULL;0
3534;NULL;"Cámara de comercio de chile";1;NULL;655;NULL;NULL;0
3535;NULL;movistar;0;NULL;655;NULL;NULL;0
3536;NULL;"Alejandro Danús Ch.";NULL;NULL;678;NULL;NULL;1
3537;NULL;"Colun ltda.";1;NULL;647;NULL;NULL;0
3538;NULL;"Coca Cola Chile";1;NULL;647;NULL;NULL;0
3539;NULL;"SAMSUNG CHILE";1;NULL;647;NULL;NULL;0
3540;NULL;Unimarc;1;NULL;647;NULL;NULL;0
3541;NULL;SMU;1;NULL;647;NULL;NULL;0
3542;NULL;NIKE;1;NULL;647;NULL;NULL;0
3543;NULL;Huawei;1;NULL;647;NULL;NULL;0
3544;NULL;"Grupo Saesa";1;NULL;647;NULL;NULL;0
3545;NULL;pepsico;1;NULL;647;NULL;NULL;0
3546;NULL;SAAM;2;NULL;647;NULL;NULL;0
3547;NULL;"Boehringer Ingelheim";1;NULL;647;NULL;NULL;0
3548;NULL;"Kimberly Clarck";1;NULL;647;NULL;NULL;0
3549;NULL;Yapo.cl;2;NULL;647;NULL;NULL;0
3550;NULL;Kunder;1;NULL;647;NULL;NULL;0
3551;NULL;"Novartis Chile S.A.";1;NULL;647;NULL;NULL;0
3552;NULL;Epiroc;1;NULL;647;NULL;NULL;0
3553;NULL;"Empresas Sb";2;NULL;647;NULL;NULL;0
3554;NULL;"Finning (Caterpillar)";1;NULL;647;NULL;NULL;0
3555;NULL;"Alsea Chile";2;NULL;647;NULL;NULL;0
3556;NULL;SANOFI;1;NULL;647;NULL;NULL;0
3557;NULL;"Komatsu Cummins";1;NULL;647;NULL;NULL;0
3558;NULL;"TRESMONTES LUCCHETTI";1;NULL;647;NULL;NULL;0
3559;NULL;Salcobrand;1;NULL;647;NULL;NULL;0
3560;NULL;"Abastible S.A.";1;NULL;647;NULL;NULL;0
3561;NULL;CCU;1;NULL;647;NULL;NULL;0
3562;NULL;Adidas;1;NULL;647;NULL;NULL;0
3563;NULL;"Metrogas S.A.";1;NULL;647;NULL;NULL;0
3564;NULL;3M;1;NULL;647;NULL;NULL;0
3565;NULL;"Clínica Las Condes";2;NULL;647;NULL;NULL;0
3566;NULL;"Soprole S.A.";1;NULL;647;NULL;NULL;0
3567;NULL;"Grupo Quiñenco";1;NULL;647;NULL;NULL;0
3568;NULL;"Sigdo Koopers";1;NULL;647;NULL;NULL;0
3569;NULL;"Empresas Gasco S.A";1;NULL;647;NULL;NULL;0
3570;NULL;Proacción;1;NULL;341;NULL;NULL;0
3572;NULL;"Kingsley Gate Partners";1;NULL;678;NULL;NULL;0
3573;NULL;Biodata;3;NULL;678;NULL;NULL;0
3574;NULL;"Red Salud UC Christus";1;NULL;678;NULL;NULL;0
3575;NULL;"ADN Retail";3;NULL;678;NULL;NULL;0
3576;NULL;"Clínicas de Chile AG";1;NULL;678;NULL;NULL;0
3578;NULL;"Andres Santelices Independiente";2;NULL;678;NULL;NULL;0
3579;NULL;"Grupo Cinco";1;NULL;678;NULL;NULL;0
3580;NULL;"C TALENT";2;NULL;678;NULL;NULL;0
3581;NULL;Fonasa;3;NULL;678;NULL;NULL;0
3582;NULL;"Claudio Bravo Independiente";3;NULL;678;NULL;NULL;0
3583;NULL;"Dr. Claudio Navarrete";2;NULL;678;NULL;NULL;0
3584;NULL;"Empresas Banmédica";2;NULL;678;NULL;NULL;0
3585;NULL;"EX AVANSALUD";3;NULL;678;NULL;NULL;0
3586;NULL;"Clínica Reñaca";2;NULL;678;NULL;NULL;0
3587;NULL;"Empresas Banmédica";2;NULL;678;NULL;NULL;0
3588;NULL;"Hector Concha M. Independiente";3;NULL;678;NULL;NULL;0
3589;NULL;"Mall Plaza";3;NULL;678;NULL;NULL;0
3590;NULL;"Guiñez y Asociados";3;NULL;678;NULL;NULL;0
3591;NULL;"Jorge Awad M. Independiente";1;NULL;678;NULL;NULL;0
3592;NULL;"GD Consultores";3;NULL;678;NULL;NULL;0
3593;NULL;"Clinica Universidad de Los Andes";1;NULL;678;NULL;NULL;0
3594;NULL;"Del Pozo & Asociados";3;NULL;678;NULL;NULL;0
3595;NULL;"Red Clínicas Regionales";3;NULL;678;NULL;NULL;0
3596;NULL;"Martín Manterola Independiente";1;NULL;678;NULL;NULL;0
3597;NULL;"Omar Matus Abogados";3;NULL;678;NULL;NULL;0
3598;NULL;"Red Salud UC Christus";1;NULL;678;NULL;NULL;0
3599;NULL;"Gamma Knife Chile";3;NULL;678;NULL;NULL;0
3600;NULL;Amrop;1;NULL;678;NULL;NULL;0
3601;NULL;"Pedro García Independiente";3;NULL;678;NULL;NULL;0
3602;NULL;"Phillip Whatmore Independiente";3;NULL;678;NULL;NULL;0
3603;NULL;"Plus Hunting";3;NULL;678;NULL;NULL;0
3604;NULL;LabLab;1;NULL;678;NULL;NULL;0
3605;NULL;"Ricardo Moder E. Independiente";3;NULL;678;NULL;NULL;0
3606;NULL;"Bp Consulting";1;NULL;678;NULL;NULL;0
3607;NULL;"Santiago Venegas D. Independiente";1;NULL;678;NULL;NULL;0
3608;NULL;"Victor Silveira";2;NULL;678;NULL;NULL;0
3609;NULL;"Von der Heide";1;NULL;367;NULL;NULL;0
3610;NULL;"Empresa Portuaria Iquique";2;NULL;648;NULL;NULL;0
3611;NULL;COPEC;1;NULL;648;NULL;NULL;0
3612;NULL;Arcoprime;1;NULL;648;NULL;NULL;0
3613;NULL;"Banco Santander";1;NULL;451;NULL;NULL;0
3614;NULL;"Banco Bice";1;NULL;451;NULL;NULL;0
3616;NULL;Ecomac;2;NULL;451;NULL;NULL;0
3617;NULL;"Banco Consorcio";1;NULL;451;NULL;NULL;0
3618;NULL;"Banco BCI";1;NULL;451;NULL;NULL;0
3619;NULL;"AFP Habitat";2;NULL;451;NULL;NULL;0
3620;NULL;"Banco Consorcio";1;NULL;450;NULL;NULL;0
3621;NULL;"Penta Servicios Financieros";1;NULL;450;NULL;NULL;0
3622;NULL;"Transbank S.A.";1;NULL;450;NULL;NULL;0
3623;NULL;"Banco Itau";1;NULL;450;NULL;NULL;0
3624;NULL;"Banco del Estado de Chile";1;NULL;450;NULL;NULL;0
3625;NULL;"Banco Santander";1;NULL;450;NULL;NULL;0
3629;NULL;"Banco BCI";1;NULL;450;NULL;NULL;0
3630;NULL;"Banco Falabella";1;NULL;450;NULL;NULL;0
3631;NULL;"Banco Security";1;NULL;450;NULL;NULL;0
3632;NULL;"Banco ripley";1;NULL;450;NULL;NULL;0
3633;NULL;Sodimac;1;NULL;450;NULL;NULL;0
3636;NULL;"Caja de Compensacion 18 de Septiembre";1;NULL;450;NULL;NULL;0
3637;NULL;"Caja de Compensacion Los Andes";1;NULL;450;NULL;NULL;0
3639;NULL;CCU;1;NULL;450;NULL;NULL;0
3641;NULL;pepsico;1;NULL;450;NULL;NULL;0
3643;NULL;"AGROSUPER SA";1;NULL;450;NULL;NULL;0
3646;NULL;Coopeuch;1;NULL;450;NULL;NULL;0
3647;NULL;"Caja de Compensaciòn Los Heroes";1;NULL;450;NULL;NULL;0
3648;NULL;"CLINICA INDISA";1;NULL;450;NULL;NULL;0
3649;NULL;"CLINICA DAVILA";1;NULL;450;NULL;NULL;0
3650;NULL;"Farmacia Cruz Verde";1;NULL;501;NULL;NULL;0
3652;NULL;"Banco Internacional";1;NULL;450;NULL;NULL;0
3653;NULL;"Banco Scotiabank";1;NULL;450;NULL;NULL;0
3654;NULL;"Robert Half";1;NULL;479;NULL;NULL;0
3655;NULL;"CARGO FLEX";1;NULL;479;NULL;NULL;0
3656;NULL;"GESEX S.A.";3;NULL;479;NULL;NULL;0
3657;NULL;"Aba Ltda.";3;NULL;479;NULL;NULL;0
3658;NULL;"A Impresores";1;NULL;479;NULL;NULL;0
3659;NULL;"Accor Hotels";1;NULL;479;NULL;NULL;0
3660;NULL;Quiñenco;1;NULL;723;NULL;NULL;0
3661;NULL;"Grupo Quiñenco";1;NULL;723;NULL;NULL;0
3662;NULL;MSC;2;NULL;723;NULL;NULL;0
3663;NULL;"Nyk Sudamerica(Chile)";2;NULL;723;NULL;NULL;0
3664;NULL;"Glovis Hyundai";2;NULL;723;NULL;NULL;0
3665;NULL;"Hapag Lloyd";1;NULL;723;NULL;NULL;0
3666;NULL;"Wallenius Whilhemsen Line";1;NULL;724;NULL;NULL;0
3667;NULL;"Höegh Autoliners";1;NULL;724;NULL;NULL;0
3668;NULL;"Amazon Chile";1;NULL;722;NULL;NULL;0
3669;NULL;"Nyk Sudamerica(Chile)";1;NULL;728;NULL;NULL;0
3670;NULL;"Banco de Chile";1;NULL;726;NULL;NULL;0
3671;NULL;"Hapag Lloyd";1;NULL;722;NULL;NULL;0
3672;NULL;"Banco del Estado";1;NULL;726;NULL;NULL;0
3673;NULL;"United Cargo";1;NULL;724;NULL;NULL;0
3674;NULL;"SAAM S.A.";1;NULL;722;NULL;NULL;0
3675;NULL;"Nyk Sudamerica(Chile)";2;NULL;722;NULL;NULL;0
3676;NULL;Converse;2;NULL;589;NULL;NULL;0
3677;NULL;"Intermarine Shipping";1;NULL;728;NULL;NULL;0
3678;NULL;"Porsche Chile (Camiones MAN & Volkswagen)";1;NULL;722;NULL;NULL;0
3679;NULL;"Hapag Lloyd";1;NULL;725;NULL;NULL;0
3680;NULL;SALFA;2;NULL;722;NULL;NULL;0
3681;NULL;"Anglo American";1;NULL;725;NULL;NULL;0
3682;NULL;"COMERCIAL KAUFMANN S.A.";1;NULL;722;NULL;NULL;0
3683;NULL;"BHP Billiton";1;NULL;725;NULL;NULL;0
3684;NULL;"DP World";1;NULL;724;NULL;NULL;0
3685;NULL;"Banco BCI";1;NULL;589;NULL;NULL;0
3686;NULL;Oldendorff;1;NULL;725;NULL;NULL;0
3687;NULL;"Seacape Chile";2;NULL;728;NULL;NULL;0
3688;NULL;"Antofagasta Minerals";1;NULL;725;NULL;NULL;0
3689;NULL;AGUNSA;2;NULL;728;NULL;NULL;0
3690;NULL;"Coca Cola Andina";1;NULL;589;NULL;NULL;0
3691;NULL;Happaglloyd;2;NULL;728;NULL;NULL;0
3692;NULL;"Cia De Seguros Generales Consorcio Nacional De Seguros S A";2;NULL;726;NULL;NULL;0
3693;NULL;"General Motors Chile";2;NULL;722;NULL;NULL;0
3694;NULL;"Grupo Ultramar";3;NULL;725;NULL;NULL;0
3695;NULL;"Nyk Sudamerica(Chile)";2;NULL;725;NULL;NULL;0
3696;NULL;"KGHM International";1;NULL;725;NULL;NULL;0
3697;NULL;Trafigura;1;NULL;725;NULL;NULL;0
3698;NULL;TECK;1;NULL;725;NULL;NULL;0
3699;NULL;WOM;2;NULL;589;NULL;NULL;0
3700;NULL;"Car Consulting";1;NULL;724;NULL;NULL;0
3701;NULL;SAAM;1;NULL;724;NULL;NULL;0
3702;NULL;Inacap;1;NULL;367;NULL;NULL;0
3703;NULL;"Productos Fernández S.A.";2;NULL;451;NULL;NULL;0
3704;NULL;Redbanc;1;NULL;450;NULL;NULL;0
3705;NULL;"Banco Bice";1;NULL;450;NULL;NULL;0
3707;NULL;"Paris Retail";1;NULL;450;NULL;NULL;0
3708;NULL;"Banco Internacional";1;NULL;450;NULL;NULL;0
3709;NULL;"Forum Servicios Financieros";1;NULL;450;NULL;NULL;0
3710;NULL;"Tanner Servicios Financieros";1;NULL;450;NULL;NULL;0
3711;NULL;"Farmacias Salcobrand";1;NULL;450;NULL;NULL;0
3712;NULL;"Mall Plaza";1;NULL;450;NULL;NULL;0
3713;NULL;Multicaja;1;NULL;450;NULL;NULL;0
3714;NULL;Hites;2;NULL;451;NULL;NULL;0
3715;NULL;Codelco;1;NULL;831;NULL;NULL;0
3716;NULL;"Seminarium Selección S.P.A. Seminarium Selección S.P.A.";1;NULL;124;NULL;NULL;0
3717;NULL;"Grupo Saesa Chile";1;NULL;474;NULL;NULL;0
3718;NULL;"Banco BCI";1;NULL;474;NULL;NULL;0
3719;NULL;RRRRR;1;NULL;209;NULL;NULL;0
3720;NULL;"La Polar S.A.";1;NULL;450;NULL;NULL;0
3721;NULL;"Servicios Financieros (BK SPA)";1;NULL;450;NULL;NULL;0
3722;NULL;"Carolina Lagos";NULL;NULL;827;NULL;NULL;1
3723;NULL;"Paris Retail";1;NULL;828;NULL;NULL;0
3724;NULL;"Falabella Inmobiliario";2;NULL;830;NULL;NULL;0
3725;NULL;CCU;2;NULL;828;NULL;NULL;0
3726;NULL;"Grupo Axion";2;NULL;830;NULL;NULL;0
3727;NULL;"Chuck E. Cheese's";2;NULL;830;NULL;NULL;0
3728;NULL;"La Polar S.A.";2;NULL;830;NULL;NULL;0
3730;NULL;LOREAL;2;NULL;828;NULL;NULL;0
3731;NULL;"Head Chile";2;NULL;830;NULL;NULL;0
3732;NULL;Starbucks;2;NULL;830;NULL;NULL;0
3733;NULL;Wallmart;1;NULL;829;NULL;NULL;0
3734;NULL;"Panaderias Castaño";2;NULL;830;NULL;NULL;0
3735;NULL;"Entel Chile";2;NULL;831;NULL;NULL;0
3736;NULL;Tottus;2;NULL;830;NULL;NULL;0
3737;NULL;"CASA & IDEAS";2;NULL;830;NULL;NULL;0
3738;NULL;"PUIG CHILE";1;NULL;828;NULL;NULL;0
3739;NULL;"Walmart Chile";3;NULL;830;NULL;NULL;0
3740;NULL;CENCOSUD;3;NULL;830;NULL;NULL;0
3741;NULL;"EMC, DELL";2;NULL;831;NULL;NULL;0
3742;NULL;"Google Chile";1;NULL;829;NULL;NULL;0
3743;NULL;Entel;1;NULL;828;NULL;NULL;0
3744;NULL;"ENEX (SHELL)";2;NULL;830;NULL;NULL;0
3745;NULL;"Copec S.A.";3;NULL;830;NULL;NULL;0
3746;NULL;"Inmobiliaria Salcobrand";3;NULL;830;NULL;NULL;0
3747;NULL;Ikea;1;NULL;828;NULL;NULL;0
3748;NULL;"SOCOFAR CRUZ VERDE";3;NULL;830;NULL;NULL;0
3749;NULL;sixbell;1;NULL;831;NULL;NULL;0
3750;NULL;"FASA FARMACIAS AHUMADA";3;NULL;830;NULL;NULL;0
3751;NULL;"Google Chile";2;NULL;828;NULL;NULL;0
3752;NULL;"GRUPO PATIO";3;NULL;830;NULL;NULL;0
3753;NULL;"Parque Arauco";3;NULL;830;NULL;NULL;0
3754;NULL;"Mall Plaza";3;NULL;830;NULL;NULL;0
3755;NULL;Kaufmann;2;NULL;830;NULL;NULL;0
3756;NULL;OXXO;3;NULL;830;NULL;NULL;0
3757;NULL;"Google Chile";1;NULL;827;NULL;NULL;0
3758;NULL;Sodimac;2;NULL;830;NULL;NULL;0
3759;NULL;"BANCO DE CHILE";1;NULL;831;NULL;NULL;0
3760;NULL;"Mercado Libre";1;NULL;827;NULL;NULL;0
3761;NULL;"Easy S.A.";3;NULL;830;NULL;NULL;0
3762;NULL;Carozzi;2;NULL;829;NULL;NULL;0
3763;NULL;"Watts S.A.";1;NULL;829;NULL;NULL;0
3764;NULL;"Empresa CMPC";1;NULL;827;NULL;NULL;0
3765;NULL;Ikea;2;NULL;830;NULL;NULL;0
3766;NULL;Microsoft;1;NULL;831;NULL;NULL;0
3767;NULL;"Banco BCI";2;NULL;829;NULL;NULL;0
3768;NULL;"DHL Express Chile";3;NULL;830;NULL;NULL;0
3769;NULL;"Banco BCI";1;NULL;831;NULL;NULL;0
3770;NULL;Chilexpress;3;NULL;830;NULL;NULL;0
3771;NULL;"Starken Chile";3;NULL;830;NULL;NULL;0
3772;NULL;"Fedex Chile";3;NULL;830;NULL;NULL;0
3773;NULL;"Red Megacentro";2;NULL;830;NULL;NULL;0
3775;NULL;CCU;1;NULL;829;NULL;NULL;0
3776;NULL;Georesearch;3;NULL;830;NULL;NULL;0
3777;NULL;"Empresas Gasco S.A";2;NULL;829;NULL;NULL;0
3778;NULL;3M;1;NULL;827;NULL;NULL;0
3779;NULL;"Hewlett Packard";1;NULL;831;NULL;NULL;0
3780;NULL;"Gerdau Aza Chile";1;NULL;827;NULL;NULL;0
3781;NULL;"Banco Santander";1;NULL;831;NULL;NULL;0
3782;NULL;"Caja Los Heroes";1;NULL;829;NULL;NULL;0
3783;NULL;"Transbank S.A.";1;NULL;831;NULL;NULL;0
3784;NULL;"Google Chile";2;NULL;831;NULL;NULL;0
3785;NULL;"Zara Chile";1;NULL;827;NULL;NULL;0
3786;NULL;"Nike Chile";1;NULL;827;NULL;NULL;0
3787;NULL;LOREAL;1;NULL;827;NULL;NULL;0
3788;NULL;ECOLAB;1;NULL;827;NULL;NULL;0
3789;NULL;"Amazon Chile";1;NULL;831;NULL;NULL;0
3790;NULL;"Antofagasta Minerals";1;NULL;831;NULL;NULL;0
3791;NULL;"Bupa Chile";1;NULL;450;NULL;NULL;0
3793;NULL;"Comercial e ]industrial Itaka Ltda.";1;NULL;450;NULL;NULL;0
3794;NULL;"Isapre Nueva MasVida";2;NULL;451;NULL;NULL;0
3795;NULL;"Tricot S.A.";2;NULL;451;NULL;NULL;0
3797;NULL;"Financiera Credinka";3;NULL;451;NULL;NULL;0
3798;NULL;"AFP PlanVital";2;NULL;451;NULL;NULL;0
3800;NULL;"Seguros SURA";2;NULL;451;NULL;NULL;0
3801;NULL;"Logros Factoring SpA";2;NULL;451;NULL;NULL;0
3802;NULL;"Compañía de Seguros Confuturo";2;NULL;451;NULL;NULL;0
3803;NULL;Adecco;2;NULL;451;NULL;NULL;0
3805;NULL;"Seguros Grupo Security";2;NULL;451;NULL;NULL;0
3806;NULL;"Seguros Colmena S.A.";2;NULL;451;NULL;NULL;0
3807;NULL;"Grupo GTD";2;NULL;451;NULL;NULL;0
3808;NULL;Casaideas;2;NULL;451;NULL;NULL;0
3809;NULL;"Aguas Andinas";2;NULL;451;NULL;NULL;0
3810;NULL;"Seguros Confuturo";2;NULL;451;NULL;NULL;0
3811;NULL;"Administradora General de Fondos Quest S.A.";2;NULL;451;NULL;NULL;0
3812;NULL;"Hipermercados Tottus";2;NULL;451;NULL;NULL;0
3813;NULL;"Antofagasta Minerals";1;NULL;451;NULL;NULL;0
3814;NULL;"Financial Group";2;NULL;451;NULL;NULL;0
3815;NULL;Codelco;2;NULL;451;NULL;NULL;0
3816;NULL;"Tresmontes Lucchetti";2;NULL;451;NULL;NULL;0
3817;NULL;"Isapre Banmedica";2;NULL;451;NULL;NULL;0
3818;NULL;Entel;2;NULL;451;NULL;NULL;0
3819;NULL;Enap;2;NULL;451;NULL;NULL;0
3820;NULL;"Nutrien Ag Solutions";1;NULL;450;NULL;NULL;0
3822;NULL;Redbanc;2;NULL;451;NULL;NULL;0
3823;NULL;"Anglo American Quellaveco S.A.";1;NULL;451;NULL;NULL;0
3824;NULL;"Empresas Copec S A";1;NULL;732;NULL;NULL;0
3825;NULL;"Banco de Crédito e Inversiones";2;NULL;732;NULL;NULL;0
3826;NULL;"AES GENER";1;NULL;732;NULL;NULL;0
3827;NULL;"Compliance Solutions SpA";2;NULL;451;NULL;NULL;0
3828;NULL;"GNL Quinteros S.A.";2;NULL;451;NULL;NULL;0
3829;NULL;WOM;1;NULL;828;NULL;NULL;0
3830;NULL;TVN;1;NULL;828;NULL;NULL;0
3831;NULL;"Farmacias Ahumada";2;NULL;828;NULL;NULL;0
3832;NULL;"Natura Cosmeticos";1;NULL;828;NULL;NULL;0
3833;NULL;"13 RADIOS";2;NULL;828;NULL;NULL;0
3834;NULL;COPEC;1;NULL;828;NULL;NULL;0
3835;NULL;"Empresas Carozzi";1;NULL;828;NULL;NULL;0
3836;NULL;champion;1;NULL;828;NULL;NULL;0
3837;NULL;"Claro Chile";1;NULL;828;NULL;NULL;0
3838;NULL;"Concha y Toro";2;NULL;828;NULL;NULL;0
3839;NULL;"Coexca S.A";2;NULL;713;NULL;NULL;0
3840;NULL;"Productos Fernandez S.A";1;NULL;713;NULL;NULL;0
3841;NULL;"Coca Cola Embonor S.A";1;NULL;713;NULL;NULL;0
3842;NULL;"Banco del Estado de Chile";1;NULL;713;NULL;NULL;0
3843;NULL;"Constructora Galilea";2;NULL;713;NULL;NULL;0
3844;NULL;LOREAL;2;NULL;829;NULL;NULL;0
3845;NULL;Softys;1;NULL;829;NULL;NULL;0
3846;NULL;"Cencosud Shopping Centers";1;NULL;829;NULL;NULL;0
3847;NULL;"Ripley Retail";1;NULL;829;NULL;NULL;0
3848;NULL;Entel;1;NULL;829;NULL;NULL;0
3849;NULL;Movistar;1;NULL;829;NULL;NULL;0
3850;NULL;BancoEstado;1;NULL;829;NULL;NULL;0
3851;NULL;"Natura Cosmeticos";1;NULL;829;NULL;NULL;0
3852;NULL;Belcorp;0;NULL;829;NULL;NULL;0
3853;NULL;"Puig Chile Ltda.";1;NULL;829;NULL;NULL;0
3854;NULL;"Colun ltda.";1;NULL;829;NULL;NULL;0
3855;NULL;Deloitte;1;NULL;124;NULL;NULL;0
3856;NULL;"Santander Consumer Finance";2;NULL;451;NULL;NULL;0
3857;NULL;"Banco Falabella";1;NULL;746;NULL;NULL;0
3858;NULL;"BANCO DE CHILE";1;NULL;746;NULL;NULL;0
3859;NULL;"Banco de Crédito e Inversiones";1;NULL;746;NULL;NULL;0
3860;NULL;"Banco Santander";1;NULL;746;NULL;NULL;0
3861;NULL;Deloitte;1;NULL;746;NULL;NULL;0
3862;NULL;"Ernst & Young";1;NULL;746;NULL;NULL;0
3863;NULL;KPMG;1;NULL;746;NULL;NULL;0
3864;NULL;"Banco Itau";1;NULL;746;NULL;NULL;0
3865;NULL;"Falabella Retail";1;NULL;746;NULL;NULL;0
3866;NULL;"Entel Pcs";1;NULL;746;NULL;NULL;0
3867;NULL;Movistar;1;NULL;746;NULL;NULL;0
3868;NULL;WOM;1;NULL;746;NULL;NULL;0
3869;NULL;"Claro Chile S.A.";1;NULL;746;NULL;NULL;0
3870;NULL;"Caja Los Andes";1;NULL;831;NULL;NULL;0
3871;NULL;CENCOSUD;1;NULL;831;NULL;NULL;0
3872;NULL;Falabella;1;NULL;831;NULL;NULL;0
3873;NULL;"Gobierno de Chile";1;NULL;831;NULL;NULL;0
3874;NULL;"Banco Bice";1;NULL;465;NULL;NULL;0
3875;NULL;"Banco Consorcio";1;NULL;465;NULL;NULL;0
3876;NULL;"Banco Internacional";1;NULL;465;NULL;NULL;0
3877;NULL;"Banco Security";1;NULL;465;NULL;NULL;0
3878;NULL;"Caja Los Andes";1;NULL;465;NULL;NULL;0
3879;NULL;"La Araucana CCFA";1;NULL;465;NULL;NULL;0
3880;NULL;"COVAL Servicios Financieros";1;NULL;465;NULL;NULL;0
3881;NULL;SUAVAL;1;NULL;465;NULL;NULL;0
3882;NULL;Eurocapital;1;NULL;465;NULL;NULL;0
3883;NULL;"Proyecta Capital S.A.";1;NULL;465;NULL;NULL;0
3884;NULL;"Mas AVAL SAGR";1;NULL;465;NULL;NULL;0
3886;NULL;"Multi SF";1;NULL;465;NULL;NULL;0
3887;NULL;"Penta Financiero";1;NULL;465;NULL;NULL;0
3888;NULL;"Forum Servicios Financieros";1;NULL;465;NULL;NULL;0
3889;NULL;"Contempora Servicios Financieros";1;NULL;465;NULL;NULL;0
3890;NULL;"Incofin Servicios Financieros";1;NULL;465;NULL;NULL;0
3891;NULL;"Servicios Financieros Progreso";1;NULL;465;NULL;NULL;0
3892;NULL;"Tanner Servicios Financieros";1;NULL;465;NULL;NULL;0
3893;NULL;Bancrece;1;NULL;465;NULL;NULL;0
3894;NULL;Factotal;1;NULL;465;NULL;NULL;0
3895;NULL;DuocUC;1;NULL;367;NULL;NULL;0
3896;NULL;"Christian Oros";NULL;NULL;829;NULL;NULL;1
3897;NULL;"Empresa Chilquinta";0;NULL;831;NULL;NULL;0
3898;NULL;"Enel Chile";0;NULL;831;NULL;NULL;0
3899;NULL;"Mall Plaza";1;NULL;831;NULL;NULL;0
3901;NULL;SOCOFAR;0;NULL;831;NULL;NULL;0
3902;NULL;"Sodimac Corporativo";0;NULL;831;NULL;NULL;0
